시도,군구,관광지,총계,2020,2021,2022,2023,2024
충청남도,부여군,롯데스카이힐부여C.C,467265,96883,99114,93961,86856,90451
충청남도,부여군,만수산자연휴양림,75053,2082,805,18598,25865,27703
충청남도,부여군,무량사,300656,39990,52448,62981,145237,
충청남도,부여군,백마강레저파크,34117,12855,10856,5988,0,4418
충청남도,부여군,백마강테마파크,23562,,,,20071,3491
충청남도,부여군,백마강파크골프장,79325,,,,6942,72383
충청남도,부여군,백제문화단지,3707224,170744,215031,273954,1652088,1395407
충청남도,부여군,백제보 금강문화관,317066,17774,0,68345,107698,123249
충청남도,부여군,백제컨트리클럽,721942,136482,167987,144282,131811,141380
충청남도,부여군,부소산성,1604412,267874,272566,350139,371346,342487
충청남도,부여군,부여 국악의전당,9267,50,454,1926,3226,3611
충청남도,부여군,부여 생활사박물관,25885,6135,4874,5871,4134,4871
충청남도,부여군,부여 청소년수련원,85672,5530,3996,14402,28253,33491
충청남도,부여군,부여기와마을,36735,3651,5297,9618,9253,8916
충청남도,부여군,부여유람선선착장,809250,72908,140930,191617,205150,198645
충청남도,부여군,사비도성 가상체험관,80637,5837,7533,14340,14264,38663
충청남도,부여군,서동요테마파크,90262,14347,21258,16269,19827,18561
충청남도,부여군,성흥산성(성흥산 사랑나무),285594,,71797,101141,112656,
충청남도,부여군,송국리유적,3263,,,,1812,1451
충청남도,부여군,송정그림책마을,23579,1194,740,6638,8812,6195
충청남도,부여군,신동엽문학관,159919,22126,27516,34380,43106,32791
충청남도,부여군,인삼박물관,6157,74,0,755,2165,3163
충청남도,부여군,정림사지,727716,84607,130872,174404,153234,184599
충청남도,부여군,판앤팜 치유정원,10272,,,,5683,4589
충청남도,부여군,홍산동헌,12379,2940,3010,3469,2960,
충청남도,서천군,국립생태원,1985635,217884,269889,438745,546052,513065
충청남도,서천군,국립해양생물자원관,853569,62348,115590,181932,161400,332299
충청남도,서천군,마량리동백나무숲,456248,29683,94185,77538,134534,120308
충청남도,서천군,문헌서원,28417,,,13968,14449,
충청남도,서천군,신성리갈대밭,123378,,,54121,69257,
충청남도,서천군,장항 스카이워크,1383642,120425,272077,315530,290169,385441
충청남도,서천군,조류생태전시관,94331,15009,15551,3395,30411,29965
충청남도,서천군,한국최초 성경전래지 기념관,107797,15000,10373,21456,33504,27464
충청남도,서천군,한산모시관,240786,32563,53577,45214,58714,50718
충청남도,서천군,희리산자연휴양림,368800,42398,80629,74390,87448,83935
충청남도,청양군,고운식물원,140355,29522,24165,28992,28057,29619
충청남도,청양군,다락골 줄무덤,194373,48425,50006,50959,44983,
충청남도,청양군,모덕사,112545,24975,21670,53215,12685,
충청남도,청양군,목재문화자연사체험관,116652,11913,16770,29801,30734,27434
충청남도,청양군,백제문화체험박물관,66060,7660,6456,11744,19147,21053
충청남도,청양군,알프스마을(도농교류센터),1185141,183911,155386,268967,335523,241354
충청남도,청양군,장곡사,209792,86511,58031,65250,,
충청남도,청양군,천장호 출렁다리,1068915,316706,252428,202012,297769,
충청남도,청양군,청양 군포시 청소년수련원,56016,1583,4276,11274,18584,20299
충청남도,청양군,청양 숭의 청소년수련원,50226,360,0,10814,22778,16274
충청남도,청양군,청양 알품스공원,4632,,,,4632,
충청남도,청양군,청양고추문화마을,1145,1145,0,0,0,
충청남도,청양군,청양동강리오토캠핑장,31716,2724,7595,9036,6482,5879
충청남도,청양군,청양칠갑산오토캠핑장,95008,11948,17673,22487,22719,20181
충청남도,청양군,칠갑산도립공원(산장로),544279,163341,81905,100890,101325,96818
충청남도,청양군,칠갑산자연휴양림,227242,21858,34812,43431,63130,64011
충청남도,청양군,칠갑산천문대,64493,5547,8045,14765,17015,19121
충청남도,청양군,칠갑산휴양랜드,36095,5047,5649,7377,18022,0
충청남도,홍성군,거북이마을,33914,4116,4118,4091,15788,5801
충청남도,홍성군,고암 이응노 생가기념관,99242,27142,20567,23443,18216,9874
충청남도,홍성군,그림같은수목원,66831,12155,17005,13740,11969,11962
충청남도,홍성군,김좌진장군생가,106034,26991,23105,27020,28918,
충청남도,홍성군,남당항 네트어드벤처,491546,,,,,491546
충청남도,홍성군,문당환경농업마을,19635,3212,1951,3444,5126,5902
충청남도,홍성군,식기박물관,125550,25567,23205,23951,34483,18344
충청남도,홍성군,오서산(상당주차장입구),151641,33993,37146,39856,40646,
충청남도,홍성군,용봉산 (용봉초 매표소),87967,25811,19448,20533,22175,
충청남도,홍성군,용봉산(구룡대 매표소),196134,84348,50466,22441,38879,
충청남도,홍성군,용봉산(산림휴양관 매표소),141323,41656,28433,24652,46582,
충청남도,홍성군,조류탐사과학관,11920,11920,0,0,,
충청남도,홍성군,죽도,187267,43949,28466,31789,39363,43700
충청남도,홍성군,한용운선생생가,75233,15154,15619,20518,23942,
충청남도,홍성군,홍성스카이타워,303576,74735,72692,6067,,150082
충청남도,홍성군,홍성온천관광호텔부대시설(온천이용객),69711,69711,0,0,,
충청남도,홍성군,홍주성역사관,137596,14543,21903,27536,34950,38664
충청남도,홍성군,홍주성천년여행길,125856,31427,29924,23691,40814,
충청남도,예산군,가야산,674121,147056,122732,249370,154963,
충청남도,예산군,내포보부상촌,725898,,242939,201769,154609,126581
충청남도,예산군,대흥슬로시티,25163,813,1197,4538,8881,9734
충청남도,예산군,봉수산 수목원,269262,53030,73680,74550,68002,
충청남도,예산군,봉수산자연휴양림,408054,23244,60020,93032,115123,116635
충청남도,예산군,세심천온천호텔(온천),1265066,182182,137047,214823,353208,377806
충청남도,예산군,수덕사,2197573,574188,516131,558040,549214,
충청남도,예산군,수암산 법륜사,161254,29573,23778,63013,44890,
충청남도,예산군,스플라스 리솜(워터파크),1744657,148479,147973,381705,529966,536534
충청남도,예산군,아그로랜드,488380,115752,99940,96865,69508,106315
충청남도,예산군,알토란사과마을,6545,1179,876,1163,1389,1938
충청남도,예산군,예당호 모노레일,256712,,,,,256712
충청남도,예산군,예당호 출렁다리,2274001,618291,483396,518607,653707,
충청남도,예산군,예산군국민여가캠핑장,45198,3126,9412,11108,10890,10662
충청남도,예산군,예산사과와인,71163,10855,13711,17213,14331,15053
충청남도,예산군,예산황새공원,218648,38296,63155,60705,56492,
충청남도,예산군,윤봉길의사 기념관,238592,46998,58921,63127,62433,7113
충청남도,예산군,추사고택,158845,28131,25212,47378,58124,
충청남도,예산군,한국고건축박물관,8920,8920,,,,
충청남도,예산군,향천사,141608,44924,31841,41484,23359,
충청남도,태안군,고남패총박물관,78293,4511,11983,22716,19098,19985
충청남도,태안군,네이처월드(꽃축제장),122924,58230,64694,0,,
충청남도,태안군,노을길,319599,88477,90024,15778,125320,
충청남도,태안군,만리포 전망타워,201983,,,72482,78607,50894
충청남도,태안군,몽산포 전망대,51090,,,12474,38616,
충청남도,태안군,바라길,75114,31288,21523,4923,17380,
충청남도,태안군,바람길,26705,938,12467,7791,5509,
충청남도,태안군,백화산 북봉 전망대,91641,26870,17538,25050,22183,
충청남도,태안군,샛별길,24324,137,8,0,24179,
충청남도,태안군,솔모랫길,37260,6682,4461,1430,24687,
충청남도,태안군,솔향기길,101261,30623,29721,29027,11890,
충청남도,태안군,신두리 해안사구,528130,144587,140101,93186,150256,
충청남도,태안군,안면도 꽃다리,454721,240194,46826,110555,57146,
충청남도,태안군,안면도자연휴양림,1506236,191963,198335,345118,374536,396284
충청남도,태안군,안면도쥬라기박물관,560967,111360,146680,137198,88331,77398
충청남도,태안군,안흥유람선,1400,1400,0,0,,
충청남도,태안군,이종일 생가지,155039,63094,22918,30703,38324,
충청남도,태안군,천리포수목원,1039100,106614,217806,220251,250778,243651
충청남도,태안군,청산수목원(태안연꽃축제),264073,113373,150700,0,,
충청남도,태안군,태안비치 컨트리클럽,0,0,0,0,,
충청남도,태안군,팜카밀레허브농원,154760,74120,80640,0,,
충청남도,태안군,현대더링스 컨트리클럽,485402,175606,167885,141911,,
충청북도,청주시,국립청주박물관,973418,90028,94546,167501,319388,301955
충청북도,청주시,국립현대미술관 청주,873364,59163,101793,193023,249515,269870
충청북도,청주시,문암생태공원 캠핑장,76174,9512,3494,20174,20353,22641
충청북도,청주시,문의문화재단지,265128,28633,56562,59548,62560,57825
충청북도,청주시,상당산성 자연휴양림,276078,36585,53925,61232,64857,59479
충청북도,청주시,상수허브랜드,754,754,0,0,,
충청북도,청주시,옥화자연휴양림,320386,31445,44156,89093,89886,65806
충청북도,청주시,우암어린이회관,582891,29075,0,202830,152196,198790
충청북도,청주시,청남대,2545068,265789,294546,506351,720349,758033
충청북도,청주시,청주고인쇄박물관,361799,22924,35067,64114,77871,161823
충청북도,청주시,청주동물원,971042,96197,37006,246425,275280,316134
충청북도,청주시,현도오토캠핑장,93202,12852,14990,23136,21127,21097
충청북도,충주시,계명산자연휴양림,141343,15546,55044,892,21059,48802
충청북도,충주시,고구려비전시관,212357,22164,37871,45778,45145,61399
충청북도,충주시,금강센테리움CC,376934,,,133098,125817,118019
충청북도,충주시,깊은산속옹달샘,382278,32004,55486,74140,93288,127360
충청북도,충주시,대영베이스CC,330940,,,111562,110089,109289
충청북도,충주시,대영힐스CC,488104,,,166862,161385,159857
충청북도,충주시,동촌CC,290637,,,99702,97903,93032
충청북도,충주시,라이트월드,0,0,,,,
충청북도,충주시,목계나루,46570,6989,9445,13193,16943,
충청북도,충주시,무술공원 물놀이터,46113,0,0,28826,17287,
충청북도,충주시,문성자연휴양림,325209,1753,114942,134356,35940,38218
충청북도,충주시,물문화관,228975,5488,21022,42778,36744,122943
충청북도,충주시,반기문 옛집,91199,13440,16112,14968,46679,
충청북도,충주시,봉황자연휴양림,282846,2360,86788,126731,36711,30256
충청북도,충주시,비내섬,44385,,,,,44385
충청북도,충주시,선사박물관,101207,19063,13208,17806,20142,30988
충청북도,충주시,세계무술박물관,154304,16193,24296,33104,34717,45994
충청북도,충주시,세일컨트리클럽,328064,,88199,84555,77667,77643
충청북도,충주시,센테리움CC,0,0,,,,
충청북도,충주시,수상레저아카데미,10002,10002,0,,,
충청북도,충주시,수안보 족욕길,699656,57004,143878,173482,186099,139193
충청북도,충주시,수안보온천지구(수안보상록호텔 온천이용),888457,115197,46756,187840,271284,267380
충청북도,충주시,수안보온천지구(수안보파크호텔 온천이용),211944,33466,20184,48884,55010,54400
충청북도,충주시,수안보온천지구(하이스파 온천이용),169790,46899,40108,82783,,
충청북도,충주시,수안보온천지구(한화콘도 온천이용),56766,46490,10276,,,
충청북도,충주시,수주팔봉,411345,25727,183970,83255,118393,
충청북도,충주시,스타CC,270660,,,85786,85641,99233
충청북도,충주시,앙성온천지구(앙성탄산온천 온천이용),173293,23828,11638,31427,54229,52171
충청북도,충주시,오대호아트팩토리,450989,72458,105815,77620,60226,134870
충청북도,충주시,월악산국립공원(만수골),260229,51219,83126,81051,44833,
충청북도,충주시,일레븐CC,310974,,,100226,114120,96628
충청북도,충주시,임충민공 충렬사,70631,10680,13484,15506,15433,15528
충청북도,충주시,임페리얼레이크컨트리클럽,46713,46713,,,,
충청북도,충주시,입고놀까,38046,7585,9040,2879,8400,10142
충청북도,충주시,조정체험학교,18561,1658,2156,3938,4934,5875
충청북도,충주시,종댕이길,345654,97111,92026,86901,69616,
